C000  4C F5 C5  JMP $C5F5                       A:00 X:00 Y:00 P:24 SP:FD
D363  E5 78     SBC $78 = FF                    A:40 X:33 Y:92 P:E5 SP:FB
D365  20 62 F9  JSR $F962                       A:FF X:33 Y:92 P:A4 SP:FB
F962  B0 0B     BCS $F96F                       A:FF X:33 Y:92 P:A4 SP:F9
F964  F0 09     BEQ $F96F                       A:FF X:33 Y:92 P:A4 SP:F9
F966  10 07     BPL $F96F                       A:FF X:33 Y:92 P:A4 SP:F9
F968  70 05     BVS $F96F                       A:FF X:33 Y:92 P:A4 SP:F9
F96A  C9 FF     CMP #$FF                        A:FF X:33 Y:92 P:A4 SP:F9
F96C  D0 01     BNE $F96F                       A:FF X:33 Y:92 P:27 SP:F9
F96E  60        RTS                             A:FF X:33 Y:92 P:27 SP:F9
D368  C8        INY                             A:FF X:33 Y:92 P:27 SP:FB
D369  A9 00     LDA #$00                        A:FF X:33 Y:93 P:A5 SP:FB
D36B  85 78     STA $78 = 41                    A:00 X:33 Y:93 P:27 SP:FB
D36D  20 72 F9  JSR $F972                       A:00 X:33 Y:93 P:27 SP:FB
F972  18        CLC                             A:00 X:33 Y:93 P:27 SP:F9
F973  A9 80     LDA #$80                        A:00 X:33 Y:93 P:26 SP:F9
F975  60        RTS                             A:80 X:33 Y:93 P:A4 SP:F9
D370  E5 78     SBC $78 = 00                    A:80 X:33 Y:93 P:A4 SP:FB
D372  20 76 F9  JSR $F976                       A:7F X:33 Y:93 P:65 SP:FB
F976  90 05     BCC $F97D                       A:7F X:33 Y:93 P:65 SP:F9
F978  C9 7F     CMP #$7F                        A:7F X:33 Y:93 P:65 SP:F9
F97A  D0 01     BNE $F97D                       A:7F X:33 Y:93 P:67 SP:F9
F97C  60        RTS                             A:7F X:33 Y:93 P:67 SP:F9
D375  C8        INY                             A:7F X:33 Y:93 P:67 SP:FB
D376  A9 7F     LDA #$7F                        A:7F X:33 Y:94 P:E5 SP:FB
D378  85 78     STA $78 = 00                    A:7F X:33 Y:94 P:65 SP:FB
D37A  20 80 F9  JSR $F980                       A:7F X:33 Y:94 P:65 SP:FB
F980  38        SEC                             A:7F X:33 Y:94 P:65 SP:F9
F981  A9 81     LDA #$81                        A:7F X:33 Y:94 P:65 SP:F9
F983  60        RTS                             A:81 X:33 Y:94 P:E5 SP:F9
D37D  E5 78     SBC $78 = 7F                    A:81 X:33 Y:94 P:E5 SP:FB
D37F  20 84 F9  JSR $F984                       A:02 X:33 Y:94 P:65 SP:FB
F984  50 07     BVC $F98D                       A:02 X:33 Y:94 P:65 SP:F9
F986  90 05     BCC $F98D                       A:02 X:33 Y:94 P:65 SP:F9
F988  C9 02     CMP #$02                        A:02 X:33 Y:94 P:65 SP:F9
F98A  D0 01     BNE $F98D                       A:02 X:33 Y:94 P:67 SP:F9
F98C  60        RTS                             A:02 X:33 Y:94 P:67 SP:F9
D382  C8        INY                             A:02 X:33 Y:94 P:67 SP:FB
D383  A9 40     LDA #$40                        A:02 X:33 Y:95 P:E5 SP:FB
D385  85 78     STA $78 = 7F                    A:40 X:33 Y:95 P:65 SP:FB
D387  20 89 F8  JSR $F889                       A:40 X:33 Y:95 P:65 SP:FB
F889  24 01     BIT $01 = 40                    A:40 X:33 Y:95 P:65 SP:F9
F88B  A9 40     LDA #$40                        A:40 X:33 Y:95 P:E5 SP:F9
F88D  60        RTS                             A:40 X:33 Y:95 P:65 SP:F9
D38A  AA        TAX                             A:40 X:33 Y:95 P:65 SP:FB
D38B  E4 78     CPX $78 = FF                    A:40 X:40 Y:95 P:65 SP:FB
D38D  20 8E F8  JSR $F88E                       A:40 X:40 Y:95 P:67 SP:FB
F88E  30 07     BMI $F897                       A:40 X:40 Y:95 P:67 SP:F9
F890  90 05     BCC $F897                       A:40 X:40 Y:95 P:67 SP:F9
F892  D0 03     BNE $F897                       A:40 X:40 Y:95 P:67 SP:F9
F894  50 01     BVC $F897                       A:40 X:40 Y:95 P:67 SP:F9
F896  60        RTS                             A:40 X:40 Y:95 P:67 SP:F9
D390  C8        INY                             A:40 X:40 Y:95 P:67 SP:FB
D391  A9 3F     LDA #$3F                        A:40 X:40 Y:96 P:E5 SP:FB
D393  85 78     STA $78 = 40                    A:3F X:40 Y:96 P:65 SP:FB
D395  20 9A F8  JSR $F89A                       A:3F X:40 Y:96 P:65 SP:FB
F89A  B8        CLV                             A:3F X:40 Y:96 P:65 SP:F9
F89B  60        RTS                             A:3F X:40 Y:96 P:25 SP:F9
D398  E4 78     CPX $78 = 3F                    A:3F X:40 Y:96 P:25 SP:FB
D39A  20 9C F8  JSR $F89C                       A:3F X:40 Y:96 P:25 SP:FB
F89C  F0 07     BEQ $F8A5                       A:3F X:40 Y:96 P:25 SP:F9
F89E  30 05     BMI $F8A5                       A:3F X:40 Y:96 P:25 SP:F9
F8A0  90 03     BCC $F8A5                       A:3F X:40 Y:96 P:25 SP:F9
F8A2  70 01     BVS $F8A5                       A:3F X:40 Y:96 P:25 SP:F9
F8A4  60        RTS                             A:3F X:40 Y:96 P:25 SP:F9
D39D  C8        INY                             A:3F X:40 Y:96 P:25 SP:FB
D39E  A9 41     LDA #$41                        A:3F X:40 Y:97 P:A5 SP:FB
D3A0  85 78     STA $78 = 3F                    A:41 X:40 Y:97 P:25 SP:FB
D3A2  E4 78     CPX $78 = 41                    A:41 X:40 Y:97 P:25 SP:FB
D3A4  20 A8 F8  JSR $F8A8                       A:41 X:40 Y:97 P:A4 SP:FB
F8A8  F0 05     BEQ $F8AF                       A:41 X:40 Y:97 P:A4 SP:F9
F8AA  10 03     BPL $F8AF                       A:41 X:40 Y:97 P:A4 SP:F9
F8AC  10 01     BPL $F8AF                       A:41 X:40 Y:97 P:A4 SP:F9
F8AE  60        RTS                             A:41 X:40 Y:97 P:A4 SP:F9
D3A7  C8        INY                             A:41 X:40 Y:97 P:A4 SP:FB
D3A8  A9 00     LDA #$00                        A:41 X:40 Y:98 P:A4 SP:FB
D3AA  85 78     STA $78 = 41                    A:00 X:40 Y:98 P:26 SP:FB
D3AC  20 B2 F8  JSR $F8B2                       A:00 X:40 Y:98 P:26 SP:FB
F8B2  A9 80     LDA #$80                        A:00 X:40 Y:98 P:26 SP:F9
F8B4  60        RTS                             A:80 X:40 Y:98 P:A4 SP:F9
D3AF  AA        TAX                             A:80 X:40 Y:98 P:A4 SP:FB
D3B0  E4 78     CPX $78 = 00                    A:80 X:80 Y:98 P:A4 SP:FB
D3B2  20 B5 F8  JSR $F8B5                       A:80 X:80 Y:98 P:A5 SP:FB
F8B5  F0 05     BEQ $F8BC                       A:80 X:80 Y:98 P:A5 SP:F9
F8B7  10 03     BPL $F8BC                       A:80 X:80 Y:98 P:A5 SP:F9
F8B9  90 01     BCC $F8BC                       A:80 X:80 Y:98 P:A5 SP:F9
F8BB  60        RTS                             A:80 X:80 Y:98 P:A5 SP:F9
D3B5  C8        INY                             A:80 X:80 Y:98 P:A5 SP:FB
D3B6  A9 80     LDA #$80                        A:80 X:80 Y:99 P:A5 SP:FB
D3B8  85 78     STA $78 = 00                    A:80 X:80 Y:99 P:A5 SP:FB
D3BA  E4 78     CPX $78 = 80                    A:80 X:80 Y:99 P:A5 SP:FB
D3BC  20 BF F8  JSR $F8BF                       A:80 X:80 Y:99 P:27 SP:FB
F8BF  D0 05     BNE $F8C6                       A:80 X:80 Y:99 P:27 SP:F9
F8C1  30 03     BMI $F8C6                       A:80 X:80 Y:99 P:27 SP:F9
F8C3  90 01     BCC $F8C6                       A:80 X:80 Y:99 P:27 SP:F9
F8C5  60        RTS                             A:80 X:80 Y:99 P:27 SP:F9
D3BF  C8        INY                             A:80 X:80 Y:99 P:27 SP:FB
D3C0  A9 81     LDA #$81                        A:80 X:80 Y:9A P:A5 SP:FB
D3C2  85 78     STA $78 = 80                    A:81 X:80 Y:9A P:A5 SP:FB
D3C4  E4 78     CPX $78 = 81                    A:81 X:80 Y:9A P:A5 SP:FB
D3C6  20 C9 F8  JSR $F8C9                       A:81 X:80 Y:9A P:A4 SP:FB
F8C9  B0 05     BCS $F8D0                       A:81 X:80 Y:9A P:A4 SP:F9
F8CB  F0 03     BEQ $F8D0                       A:81 X:80 Y:9A P:A4 SP:F9
F8CD  10 01     BPL $F8D0                       A:81 X:80 Y:9A P:A4 SP:F9
F8CF  60        RTS                             A:81 X:80 Y:9A P:A4 SP:F9
D3C9  C8        INY                             A:81 X:80 Y:9A P:A4 SP:FB
D3CA  A9 7F     LDA #$7F                        A:81 X:80 Y:9B P:A4 SP:FB
D3CC  85 78     STA $78 = 81                    A:7F X:80 Y:9B P:24 SP:FB
D3CE  E4 78     CPX $78 = 7F                    A:7F X:80 Y:9B P:24 SP:FB
D3D0  20 D3 F8  JSR $F8D3                       A:7F X:80 Y:9B P:25 SP:FB
F8D3  90 05     BCC $F8DA                       A:7F X:80 Y:9B P:25 SP:F9
F8D5  F0 03     BEQ $F8DA                       A:7F X:80 Y:9B P:25 SP:F9
F8D7  30 01     BMI $F8DA                       A:7F X:80 Y:9B P:25 SP:F9
F8D9  60        RTS                             A:7F X:80 Y:9B P:25 SP:F9
D3D3  C8        INY                             A:7F X:80 Y:9B P:25 SP:FB
D3D4  98        TYA                             A:7F X:80 Y:9C P:A5 SP:FB
D3D5  AA        TAX                             A:9C X:80 Y:9C P:A5 SP:FB
D3D6  A9 40     LDA #$40                        A:9C X:9C Y:9C P:A5 SP:FB
D3D8  85 78     STA $78 = 7F                    A:40 X:9C Y:9C P:25 SP:FB
D3DA  20 DD F8  JSR $F8DD                       A:40 X:9C Y:9C P:25 SP:FB
F8DD  24 01     BIT $01 = 40                    A:40 X:9C Y:9C P:25 SP:F9
F8DF  A0 40     LDY #$40                        A:40 X:9C Y:9C P:E5 SP:F9
F8E1  60        RTS                             A:40 X:9C Y:40 P:65 SP:F9
D3DD  C4 78     CPY $78 = FF                    A:40 X:9C Y:40 P:65 SP:FB
D3DF  20 E2 F8  JSR $F8E2                       A:40 X:9C Y:40 P:67 SP:FB
F8E2  30 07     BMI $F8EB                       A:40 X:9C Y:40 P:67 SP:F9
F8E4  90 05     BCC $F8EB                       A:40 X:9C Y:40 P:67 SP:F9
F8E6  D0 03     BNE $F8EB                       A:40 X:9C Y:40 P:67 SP:F9
F8E8  50 01     BVC $F8EB                       A:40 X:9C Y:40 P:67 SP:F9
F8EA  60        RTS                             A:40 X:9C Y:40 P:67 SP:F9
D3E2  E8        INX                             A:40 X:9C Y:40 P:67 SP:FB
D3E3  A9 3F     LDA #$3F                        A:40 X:9D Y:40 P:E5 SP:FB
D3E5  85 78     STA $78 = 40                    A:3F X:9D Y:40 P:65 SP:FB
D3E7  20 EE F8  JSR $F8EE                       A:3F X:9D Y:40 P:65 SP:FB
F8EE  B8        CLV                             A:3F X:9D Y:40 P:65 SP:F9
F8EF  60        RTS                             A:3F X:9D Y:40 P:25 SP:F9
D3EA  C4 78     CPY $78 = 3F                    A:3F X:9D Y:40 P:25 SP:FB
D3EC  20 F0 F8  JSR $F8F0                       A:3F X:9D Y:40 P:25 SP:FB
F8F0  F0 07     BEQ $F8F9                       A:3F X:9D Y:40 P:25 SP:F9
F8F2  30 05     BMI $F8F9                       A:3F X:9D Y:40 P:25 SP:F9
F8F4  90 03     BCC $F8F9                       A:3F X:9D Y:40 P:25 SP:F9
F8F6  70 01     BVS $F8F9                       A:3F X:9D Y:40 P:25 SP:F9
F8F8  60        RTS                             A:3F X:9D Y:40 P:25 SP:F9
D3EF  E8        INX                             A:3F X:9D Y:40 P:25 SP:FB
D3F0  A9 41     LDA #$41                        A:3F X:9E Y:40 P:A5 SP:FB
D3F2  85 78     STA $78 = 3F                    A:41 X:9E Y:40 P:25 SP:FB
D3F4  C4 78     CPY $78 = 41                    A:41 X:9E Y:40 P:25 SP:FB
D3F6  20 FC F8  JSR $F8FC                       A:41 X:9E Y:40 P:A4 SP:FB
F8FC  F0 05     BEQ $F903                       A:41 X:9E Y:40 P:A4 SP:F9
F8FE  10 03     BPL $F903                       A:41 X:9E Y:40 P:A4 SP:F9
F900  10 01     BPL $F903                       A:41 X:9E Y:40 P:A4 SP:F9
F902  60        RTS                             A:41 X:9E Y:40 P:A4 SP:F9
D3F9  E8        INX                             A:41 X:9E Y:40 P:A4 SP:FB
D3FA  A9 00     LDA #$00                        A:41 X:9F Y:40 P:A4 SP:FB
D3FC  85 78     STA $78 = 41                    A:00 X:9F Y:40 P:26 SP:FB
D3FE  20 06 F9  JSR $F906                       A:00 X:9F Y:40 P:26 SP:FB
F906  A0 80     LDY #$80                        A:00 X:9F Y:40 P:26 SP:F9
F908  60        RTS                             A:00 X:9F Y:80 P:A4 SP:F9
D401  C4 78     CPY $78 = 00                    A:00 X:9F Y:80 P:A4 SP:FB
D403  20 09 F9  JSR $F909                       A:00 X:9F Y:80 P:A5 SP:FB
F909  F0 05     BEQ $F910                       A:00 X:9F Y:80 P:A5 SP:F9
F90B  10 03     BPL $F910                       A:00 X:9F Y:80 P:A5 SP:F9
F90D  90 01     BCC $F910                       A:00 X:9F Y:80 P:A5 SP:F9
F90F  60        RTS                             A:00 X:9F Y:80 P:A5 SP:F9
D406  E8        INX                             A:00 X:9F Y:80 P:A5 SP:FB
D407  A9 80     LDA #$80                        A:00 X:A0 Y:80 P:A5 SP:FB
D409  85 78     STA $78 = 00                    A:80 X:A0 Y:80 P:A5 SP:FB
D40B  C4 78     CPY $78 = 80                    A:80 X:A0 Y:80 P:A5 SP:FB
D40D  20 13 F9  JSR $F913                       A:80 X:A0 Y:80 P:27 SP:FB
F913  D0 05     BNE $F91A                       A:80 X:A0 Y:80 P:27 SP:F9
F915  30 03     BMI $F91A                       A:80 X:A0 Y:80 P:27 SP:F9
F917  90 01     BCC $F91A                       A:80 X:A0 Y:80 P:27 SP:F9
F919  60        RTS                             A:80 X:A0 Y:80 P:27 SP:F9
D410  E8        INX                             A:80 X:A0 Y:80 P:27 SP:FB
D411  A9 81     LDA #$81                        A:80 X:A1 Y:80 P:A5 SP:FB
D413  85 78     STA $78 = 80                    A:81 X:A1 Y:80 P:A5 SP:FB
D415  C4 78     CPY $78 = 81                    A:81 X:A1 Y:80 P:A5 SP:FB
D417  20 1D F9  JSR $F91D                       A:81 X:A1 Y:80 P:A4 SP:FB
F91D  B0 05     BCS $F924                       A:81 X:A1 Y:80 P:A4 SP:F9
F91F  F0 03     BEQ $F924                       A:81 X:A1 Y:80 P:A4 SP:F9
F921  10 01     BPL $F924                       A:81 X:A1 Y:80 P:A4 SP:F9
F923  60        RTS                             A:81 X:A1 Y:80 P:A4 SP:F9
D41A  E8        INX                             A:81 X:A1 Y:80 P:A4 SP:FB
D41B  A9 7F     LDA #$7F                        A:81 X:A2 Y:80 P:A4 SP:FB
D41D  85 78     STA $78 = 81                    A:7F X:A2 Y:80 P:24 SP:FB
D41F  C4 78     CPY $78 = 7F                    A:7F X:A2 Y:80 P:24 SP:FB
D421  20 27 F9  JSR $F927                       A:7F X:A2 Y:80 P:25 SP:FB
F927  90 05     BCC $F92E                       A:7F X:A2 Y:80 P:25 SP:F9
F929  F0 03     BEQ $F92E                       A:7F X:A2 Y:80 P:25 SP:F9
F92B  30 01     BMI $F92E                       A:7F X:A2 Y:80 P:25 SP:F9
F92D  60        RTS                             A:7F X:A2 Y:80 P:25 SP:F9
D424  E8        INX                             A:7F X:A2 Y:80 P:25 SP:FB
D425  8A        TXA                             A:7F X:A3 Y:80 P:A5 SP:FB
D426  A8        TAY                             A:A3 X:A3 Y:80 P:A5 SP:FB
D427  20 90 F9  JSR $F990                       A:A3 X:A3 Y:A3 P:A5 SP:FB
F990  A2 55     LDX #$55                        A:A3 X:A3 Y:A3 P:A5 SP:F9
F992  A9 FF     LDA #$FF                        A:A3 X:55 Y:A3 P:25 SP:F9
F994  85 01     STA $01 = 7F                    A:FF X:55 Y:A3 P:A5 SP:F9
F996  EA        NOP                             A:FF X:55 Y:A3 P:A5 SP:F9
F997  24 01     BIT $01 = FF                    A:FF X:55 Y:A3 P:A5 SP:F9
F999  38        SEC                             A:FF X:55 Y:A3 P:E5 SP:F9
F99A  A9 01     LDA #$01                        A:FF X:55 Y:A3 P:E5 SP:F9
F99C  60        RTS                             A:01 X:55 Y:A3 P:65 SP:F9
D42A  85 78     STA $78 = FF                    A:01 X:55 Y:A3 P:65 SP:FB
D42C  46 78     LSR $78 = 01                    A:01 X:55 Y:A3 P:65 SP:FB
D42E  A5 78     LDA $78 = 00                    A:01 X:55 Y:A3 P:67 SP:FB
D430  20 9D F9  JSR $F99D                       A:00 X:55 Y:A3 P:67 SP:FB
F99D  90 1B     BCC $F9BA                       A:00 X:55 Y:A3 P:67 SP:F9
F99F  D0 19     BNE $F9BA                       A:00 X:55 Y:A3 P:67 SP:F9
F9A1  30 17     BMI $F9BA                       A:00 X:55 Y:A3 P:67 SP:F9
F9A3  50 15     BVC $F9BA                       A:00 X:55 Y:A3 P:67 SP:F9
F9A5  C9 00     CMP #$00                        A:00 X:55 Y:A3 P:67 SP:F9
F9A7  D0 11     BNE $F9BA                       A:00 X:55 Y:A3 P:67 SP:F9
F9A9  B8        CLV                             A:00 X:55 Y:A3 P:67 SP:F9
F9AA  A9 AA     LDA #$AA                        A:00 X:55 Y:A3 P:27 SP:F9
F9AC  60        RTS                             A:AA X:55 Y:A3 P:A5 SP:F9
D433  C8        INY                             A:AA X:55 Y:A3 P:A5 SP:FB
D434  85 78     STA $78 = 00                    A:AA X:55 Y:A4 P:A5 SP:FB
D436  46 78     LSR $78 = AA                    A:AA X:55 Y:A4 P:A5 SP:FB
D438  A5 78     LDA $78 = 55                    A:AA X:55 Y:A4 P:24 SP:FB
D43A  20 AD F9  JSR $F9AD                       A:55 X:55 Y:A4 P:24 SP:FB
F9AD  B0 0B     BCS $F9BA                       A:55 X:55 Y:A4 P:24 SP:F9
F9AF  F0 09     BEQ $F9BA                       A:55 X:55 Y:A4 P:24 SP:F9
F9B1  30 07     BMI $F9BA                       A:55 X:55 Y:A4 P:24 SP:F9
F9B3  70 05     BVS $F9BA                       A:55 X:55 Y:A4 P:24 SP:F9
F9B5  C9 55     CMP #$55                        A:55 X:55 Y:A4 P:24 SP:F9
F9B7  D0 01     BNE $F9BA                       A:55 X:55 Y:A4 P:27 SP:F9
F9B9  60        RTS                             A:55 X:55 Y:A4 P:27 SP:F9
D43D  C8        INY                             A:55 X:55 Y:A4 P:27 SP:FB
D43E  20 BD F9  JSR $F9BD                       A:55 X:55 Y:A5 P:A5 SP:FB
F9BD  24 01     BIT $01 = 55                    A:55 X:55 Y:A5 P:A5 SP:F9
F9BF  38        SEC                             A:55 X:55 Y:A5 P:E5 SP:F9
F9C0  A9 80     LDA #$80                        A:55 X:55 Y:A5 P:E5 SP:F9
F9C2  60        RTS                             A:80 X:55 Y:A5 P:E5 SP:F9
D441  85 78     STA $78 = FF                    A:80 X:55 Y:A5 P:E5 SP:FB
D443  06 78     ASL $78 = 80                    A:80 X:55 Y:A5 P:E5 SP:FB
D445  A5 78     LDA $78 = 00                    A:80 X:55 Y:A5 P:67 SP:FB
D447  20 C3 F9  JSR $F9C3                       A:00 X:55 Y:A5 P:67 SP:FB
F9C3  90 1C     BCC $F9E1                       A:00 X:55 Y:A5 P:67 SP:F9
F9C5  D0 1A     BNE $F9E1                       A:00 X:55 Y:A5 P:67 SP:F9
F9C7  30 18     BMI $F9E1                       A:00 X:55 Y:A5 P:67 SP:F9
F9C9  50 16     BVC $F9E1                       A:00 X:55 Y:A5 P:67 SP:F9
F9CB  C9 00     CMP #$00                        A:00 X:55 Y:A5 P:67 SP:F9
F9CD  D0 12     BNE $F9E1                       A:00 X:55 Y:A5 P:67 SP:F9
F9CF  B8        CLV                             A:00 X:55 Y:A5 P:67 SP:F9
F9D0  A9 55     LDA #$55                        A:00 X:55 Y:A5 P:27 SP:F9
F9D2  38        SEC                             A:55 X:55 Y:A5 P:25 SP:F9
F9D3  60        RTS                             A:55 X:55 Y:A5 P:25 SP:F9
D44A  C8        INY                             A:55 X:55 Y:A5 P:25 SP:FB
D44B  85 78     STA $78 = 00                    A:55 X:55 Y:A6 P:A5 SP:FB
D44D  06 78     ASL $78 = 55                    A:55 X:55 Y:A6 P:A5 SP:FB
D44F  A5 78     LDA $78 = AA                    A:55 X:55 Y:A6 P:A4 SP:FB
D451  20 D4 F9  JSR $F9D4                       A:AA X:55 Y:A6 P:A4 SP:FB
F9D4  B0 0B     BCS $F9E1                       A:AA X:55 Y:A6 P:A4 SP:F9
F9D6  F0 09     BEQ $F9E1                       A:AA X:55 Y:A6 P:A4 SP:F9
F9D8  10 07     BPL $F9E1                       A:AA X:55 Y:A6 P:A4 SP:F9
F9DA  70 05     BVS $F9E1                       A:AA X:55 Y:A6 P:A4 SP:F9
F9DC  C9 AA     CMP #$AA                        A:AA X:55 Y:A6 P:A4 SP:F9
F9DE  D0 01     BNE $F9E1                       A:AA X:55 Y:A6 P:27 SP:F9
F9E0  60        RTS                             A:AA X:55 Y:A6 P:27 SP:F9
